num;Tamaina;k;Eraikitzailea;ILS;ILS time;ILS originala;ILS time originala
150;50;5;0.016714140876220047;0.03546696788517824;9.52464246749878;0.036328414980540305;8.8737473487854
151;50;5;0.029791043541954505;0.03590509642221769;9.206747055053711;0.03560334310586235;8.626426458358765
152;50;5;0.00983583138592398;0.03524821215788178;9.760946989059448;0.036011851685468145;8.637985706329346
153;50;5;0.004462585982725394;0.03511677359676995;13.603208780288696;0.03670606943781938;12.389976978302002
154;50;5;0.034474699311150866;0.036695270495005025;14.414323329925537;0.0347567059892171;8.880434513092041
155;50;5;0.0044986853058476585;0.036514156796947174;11.141643762588501;0.03547838391043912;9.150335550308228
156;50;5;0.006800711372644364;0.0340847032049411;14.107998371124268;0.035584213550019776;12.715523719787598
157;50;5;0.003636621128039054;0.03503254184281799;13.809107542037964;0.03475146078842156;9.590360164642334
158;50;5;0.005250600266949868;0.035133434822826375;9.45734715461731;0.034792805312339366;10.171489715576172
159;50;5;0.0027190195300423508;0.035710098369112805;14.004720211029053;0.03661751810674169;14.697434663772583
160;50;5;0.02208368378473943;0.03576995536642664;14.514185905456543;0.03402114371294806;14.012343168258667
161;50;5;0.008379516812102715;0.03441422523139049;8.907329320907593;0.034451250178182555;12.954816102981567
162;50;5;0.03444970747206622;0.036828560303456465;14.918486595153809;0.03535774429214164;8.851784467697144
163;50;5;0.019106260980210784;0.035784148262696935;13.954170227050781;0.03530529228418621;9.723318099975586
164;50;5;0.017485802475611358;0.03549473659527229;13.61443042755127;0.035165831651269436;14.13501787185669
165;50;5;0.02736652660952072;0.03522383740124367;14.029197692871094;0.034344186373708833;14.059139013290405
166;50;5;0.009120015747944037;0.035804820524655834;13.89567756652832;0.03361818887536107;13.579468727111816
167;50;5;0.01909330224883356;0.03522815697836941;14.1023530960083;0.035172311016958044;7.935762405395508
168;50;5;0.009074351646900486;0.03517632205286052;13.965682744979858;0.03623986364946261;13.828321695327759
169;50;5;0.004468756807190739;0.035085610933219956;15.619378805160522;0.03680634533538123;8.981903553009033
170;50;5;0.009078671224026228;0.03590571350466422;14.915419340133667;0.03579988386508356;14.30622935295105
171;50;5;0.030650022307530445;0.03585943232117413;14.364825010299683;0.03554410319099504;8.8347647190094
172;50;5;0.008309786495644324;0.03680634533538123;12.04819107055664;0.03705441247888806;16.69325542449951
173;50;5;0.01676690142539874;0.03631915874384229;10.838849067687988;0.03654130842459468;14.001155138015747
174;50;5;0.017633593721556356;0.03601432001525428;14.447181224822998;0.03463976886559883;15.85750126838684
175;50;5;0.013110070847235688;0.03548671452346734;13.497703552246094;0.03654130842459468;13.762006044387817
176;50;5;0.027321788132146974;0.03680048305213915;20.13318395614624;0.03447778472338354;14.515873193740845
177;50;5;0.028273946347149602;0.03667305552692979;14.094676971435547;0.034680496307070104;14.680432558059692
178;50;5;0.01675517685891459;0.035897074350412735;13.648071765899658;0.035235253426504555;13.492265939712524
179;50;5;0.009801274768918051;0.035862826274630076;13.34007978439331;0.035188663701791204;13.85601019859314
180;50;5;0.019102558485531575;0.03506864116594026;13.594123363494873;0.036324095403414566;13.625659942626953
181;50;5;0.01597456756404853;0.035633580145742534;14.99880599975586;0.03564437908855688;13.952651262283325
182;50;5;0.030524137488437415;0.03669002529420949;14.961380958557129;0.03592947117885579;9.72546672821045
183;50;5;0.015216173237257711;0.03639536842598929;15.553204774856567;0.03669002529420949;15.14842963218689
184;50;5;0.03290237323738113;0.03680048305213915;10.852373838424683;0.03532226205146591;20.828494548797607
185;50;5;0.002937775257338807;0.036275345890138345;11.14283537864685;0.03639536842598929;10.634117603302002
186;50;5;0.007610015001274275;0.03680634533538123;15.6924569606781;0.03593502492087461;14.598814487457275
187;50;5;0.012277009544414201;0.03538181050755648;15.829522609710693;0.035855421285271666;16.254334926605225
188;50;5;0.025735886244553478;0.03498934607156058;10.333617925643921;0.03621610597527104;16.558279752731323
189;50;5;0.032777105500734635;0.0360433228902414;18.48386812210083;0.021812167508264278;16.15723180770874
190;50;5;0.0060833530285480854;0.03677641683672431;14.545602560043335;0.035647773042012824;8.939626455307007
191;50;5;0.005280837306830053;0.03607078305911218;8.663874864578247;0.03384280688589961;19.843911170959473
192;50;5;0.005219746144623145;0.03469160379110772;17.250391483306885;0.0352978872948278;13.511555671691895
193;50;5;0.004482332621014497;0.03474806683496562;19.141619205474854;0.03461662827385379;10.35331916809082
194;50;5;0.007651050983968816;0.03668200322240454;14.111533164978027;0.03386255352418871;14.13523244857788
195;50;5;0.022968888554293073;0.034936585522381894;8.891565084457397;0.035977603609685486;14.441217422485352
196;50;5;0.017047365397348645;0.03601432001525428;9.800109386444092;0.03527011858473375;14.699702024459839
197;50;5;0.0243107343342822;0.03513929710606845;14.152498483657837;0.036001361283877056;14.339864492416382
198;50;5;0.03368421669714025;0.036682003222404544;8.77604055404663;0.034655813009208725;14.375365734100342
199;50;5;0.007533496777904006;0.034636991994589424;8.809248447418213;0.03588349853658898;8.56503176689148
200;100;5;0.03523926446240703;0.06698815633660367;11.04940938949585;0.0654368110660161;10.893120288848877
201;100;5;0.008190998124686447;0.06842441573091257;11.165251016616821;0.06864070312842288;10.806653261184692
202;100;5;0.01287125994042686;0.0664136525788801;11.59307861328125;0.06689898792307944;11.980165004730225
203;100;5;0.012958577106611484;0.06714551236046994;11.96607255935669;0.06544575876149084;11.505796432495117
204;100;5;-5.785147936260282e-05;0.06762313417408759;12.106604814529419;0.06839942389182792;11.983629703521729
205;100;5;0.034377817367044955;0.06852808558193034;12.57687258720398;0.06742319946141044;12.368700981140137
206;100;5;-0.0047347193416470805;0.06812605636801317;12.051875829696655;0.06409403966235716;12.275538444519043
207;100;5;0.002914017583147231;0.06711805219159916;12.569632530212402;0.0663355916493935;12.24331283569336
208;100;5;0.02191583735928206;0.06836980393439426;12.837182998657227;0.06783726178303505;12.477539777755737
209;100;5;0.0087457552441209;0.06834882313121209;12.363616466522217;0.06642753693392714;12.397074222564697
210;100;5;-0.0057874619954348255;0.06652781283148898;12.77399730682373;0.0671007738830962;12.481136322021484
211;100;5;-0.005291019167197872;0.06804737835608002;13.170053005218506;0.06445719268214267;12.311894416809082
212;100;5;-0.003890242013564706;0.06831735192643884;13.371071100234985;0.06445163894012387;12.886436700820923
213;100;5;0.037714999237903175;0.06911215411757518;12.58397626876831;0.06842719260192197;13.049295663833618
214;100;5;0.005454546015529497;0.06775611544131577;12.489121913909912;0.06366331611467614;12.461034297943115
215;100;5;0.032952356915550415;0.06757716153182078;12.814966440200806;0.0651430798214657;12.595265626907349
216;100;5;-0.0036202684432058907;0.0673445214494773;14.966327905654907;0.06656699756684392;13.134565353393555
217;100;5;0.009368082891450878;0.06716772732854519;13.042954683303833;0.06802547192922805;12.909062147140503
218;100;5;0.010024658614563515;0.06881502891956885;13.151459455490112;0.06788971379099047;12.59941577911377
219;100;5;0.02982991973608618;0.06664073891920479;13.039209604263306;0.06828588072166558;12.553712129592896
220;100;5;0.007946016393412277;0.06804398440262409;13.074755430221558;0.06567778176138779;12.728973150253296
221;100;5;0.017404347592668814;0.06733002001198374;12.855932474136353;0.06823188600759382;12.570404767990112
222;100;5;0.015578400633373422;0.0666339510122929;12.54361081123352;0.06473148582962725;12.110188245773315
223;100;5;0.025941066158026174;0.0664278454751504;12.217406749725342;0.06560835998615266;12.35395359992981
224;100;5;0.014717262079234619;0.0682988394530428;12.516991138458252;0.0666037139724127;12.507925987243652
225;100;5;0.002279039745663299;0.06785947675111029;12.4966402053833;0.06730718796146197;12.74578309059143
226;100;5;0.0029420948344645484;0.06867217433319614;12.965027332305908;0.06820997958074185;12.616413593292236
227;100;5;0.0052762091884810455;0.0669718036517705;13.303738594055176;0.0680316427536934;13.336171865463257
228;100;5;0.0037427593088429764;0.06886562968018468;12.740830659866333;0.06475030684424654;14.168519735336304
229;100;5;0.01633586933649444;0.06909055623194647;12.866305351257324;0.06763701852913462;12.540873527526855
230;100;5;0.007810566796397966;0.06786657319924544;12.80875563621521;0.06526063402753052;13.350194692611694
231;100;5;-0.0002627228516120354;0.06723128682053824;12.528562068939209;0.06733557375400255;12.371696472167969
232;100;5;0.00465604132971394;0.06828618926288885;12.484266519546509;0.06622544243268712;12.683153867721558
233;100;5;0.002973257498014538;0.06852037205134867;12.458802938461304;0.06624580615342274;12.78793215751648
234;100;5;0.025075299485538365;0.06766818119268461;12.435519933700562;0.06484595462345936;12.33121943473816
235;100;5;0.003585403284976699;0.06903872130643758;12.238822937011719;0.06730626233779216;12.403770685195923
236;100;5;0.00921813185694301;0.0672072206051234;13.539994478225708;0.06905353128515442;13.528664588928223
237;100;5;0.015468559957890293;0.06540348861390324;15.843155145645142;0.06531740561261168;12.912570714950562
238;100;5;0.014508071129859447;0.06872123238769563;13.228485345840454;0.06775148732296676;13.393136501312256
239;100;5;0.00059934132619657;0.06567747322016453;16.65952491760254;0.06453062549328029;14.022271394729614
240;100;5;-0.002928519020640791;0.06851852080400907;12.89689016342163;0.06313632770533573;13.23689603805542
241;100;5;0.02666027574946206;0.06739357950397679;12.68739104270935;0.06704276813312196;12.639149904251099
242;100;5;0.01384902707696067;0.06732631751730453;12.328149557113647;0.06731551857449018;13.330082178115845
243;100;5;0.006177766642867853;0.06755155261028961;12.46789002418518;0.06788847962609741;13.323806047439575
244;100;5;0.009234484541776174;0.0688560649022634;12.334255695343018;0.06737444994813421;12.663061380386353
245;100;5;0.02087944739032748;0.06838121995965514;12.498162031173706;0.06325480753507035;12.416370153427124
246;100;5;0.006177766642867854;0.0670245642009492;13.387335538864136;0.06627851152308907;12.665896654129028
247;100;5;0.005227768216428091;0.06788971379099047;12.117095947265625;0.06286758829986998;13.134291410446167
248;100;5;0.0344592722499875;0.06911894202448707;12.464669704437256;0.06503262206353604;12.634285688400269
249;100;5;0.004601120991972376;0.06891962439425645;12.097375392913818;0.06732045523406245;12.059152126312256
250;200;5;0.1523746258166315;0.22538010736000405;20.652078866958618;0.21439141169334208;18.99911618232727
251;200;5;0.06901234103184825;0.2231536738929078;20.55016589164734;0.2117441279977094;20.286150217056274
252;200;5;0.025941837511084344;0.210437764458396;20.61607050895691;0.21157350470124264;20.602545261383057
253;200;5;0.1286910015186399;0.22284050455129156;20.59109139442444;0.21311867914736485;20.552326679229736
254;200;5;0.1311466811146237;0.22728473233123261;21.275819063186646;0.19919267103519903;20.349595308303833
255;200;5;0.09776190367466428;0.22011423430250243;21.591917514801025;0.2220367546646805;20.605518102645874
256;200;5;0.10161990313039754;0.22807367223912683;21.16215443611145;0.21658298000220913;21.888773918151855
257;200;5;0.02496931557534607;0.2130646844332931;20.74574637413025;0.20623728424483606;20.952552556991577
258;200;5;0.08876823555764814;0.22022253227186925;21.790244102478027;0.21445867368001437;20.388585567474365
259;200;5;0.14221467187566528;0.22765004513958095;20.841558694839478;0.21536146529929426;24.53124475479126
260;200;5;-0.017907115515982744;0.20522280070273347;22.113429307937622;0.22088928985534972;20.434268712997437
261;200;5;0.07409679185006872;0.22173530988954843;22.253386735916138;0.21559348829919117;22.405263900756836
262;200;5;-0.01713977349371718;0.21776222455753647;21.824779272079468;0.21456512040204156;20.908830404281616
263;200;5;-0.026472528415103953;0.2174934851520707;20.16856098175049;0.21498381084201515;21.489377975463867
264;200;5;0.09341363221515936;0.21811982383530315;19.4014630317688;0.2190219983721365;19.219014406204224
265;200;5;0.15751985925583556;0.22574912266303165;19.433570623397827;0.21341148476824542;19.04067635536194
266;200;5;-0.0044630487945602915;0.21710657445809362;19.156984329223633;0.21845582522744117;19.053016185760498
267;200;5;0.10577965590248616;0.21820189580069224;21.263436794281006;0.21575485535895994;20.331271409988403
268;200;5;0.058855781044337994;0.2132893024438316;22.26948356628418;0.2179689471771255;21.055959224700928
269;200;5;0.09845087622621995;0.22477567510362356;21.017059564590454;0.21213535826881222;22.076269149780273
270;200;5;0.12090712353805455;0.22467941024196422;22.203089952468872;0.2214054793218758;20.428045988082886
271;200;5;0.1274457291415334;0.2247491405584226;20.897207021713257;0.2159970602192247;22.341992139816284
272;200;5;0.1024372288308324;0.2228056393930624;20.600611448287964;0.20867198303763773;20.272735357284546
273;200;5;0.047442224113237105;0.21909543118327413;20.6404550075531;0.21812846298955466;20.422058582305908
274;200;5;0.09767520359092616;0.21889981604772268;20.01034188270569;0.21688905289569022;22.098159551620483
275;200;5;0.11989449124329155;0.22804652061147934;20.040082693099976;0.21551542736970458;19.531782627105713
276;200;5;0.08714191476980665;0.22099419387126054;19.463975429534912;0.21648825784666612;19.372514724731445
277;200;5;0.14418409050377995;0.2256334197043064;19.648217916488647;0.20822305555778392;19.403432846069336
278;200;5;0.06919036931767343;0.22113673991641;19.409616231918335;0.21113383345808684;19.494390964508057
279;200;5;0.022227001182947043;0.21434451342740551;19.304746389389038;0.20098128450647904;19.383156538009644
280;200;5;0.12515018244042533;0.22531315391455506;19.565560579299927;0.2111973929500799;19.490679025650024
281;200;5;0.1032258601975034;0.22309073148336128;19.88511323928833;0.21676162537048088;19.527831554412842
282;200;5;0.05365470164372252;0.21554103629123575;22.118284463882446;0.20951584328327355;19.95671796798706
283;200;5;0.08292539041263687;0.213425986205739;19.53016710281372;0.21716828270274707;21.416370153427124
284;200;5;-0.004506553107040973;0.215155668303375;19.430782079696655;0.22024073620404203;19.684418201446533
285;200;5;0.03244310962654788;0.21164261793525446;27.17525887489319;0.20682382111026706;23.805118799209595
286;200;5;-0.008364552562774257;0.21642624106078942;20.166929721832275;0.21584248106636786;21.25279188156128
287;200;5;0.08104082062092069;0.22258626658331943;19.58543086051941;0.2132896109850549;19.85383129119873
288;200;5;0.011186162049552953;0.20884846861734657;19.831894874572754;0.21773353022377262;19.57304048538208
289;200;5;-0.020336260566765543;0.21997569929325547;19.73836851119995;0.21668850110056656;19.78022265434265
290;200;5;0.06748321072933591;0.22693854907872674;19.875835180282593;0.21470982623575388;19.946231603622437
291;200;5;0.05169453925230588;0.22568587171226184;19.779003143310547;0.20914713652146924;19.710634231567383
292;200;5;0.08276032085818891;0.22717797706798212;19.844295740127563;0.2141902428157719;19.7698495388031
293;200;5;0.0648735690629418;0.2195631796777472;19.983471870422363;0.20721844533482586;19.48987054824829
294;200;5;0.15043205027494105;0.22924150076919328;19.91641330718994;0.2124374201263908;19.995288610458374
295;200;5;0.11519509987170856;0.22165755750128507;19.86463761329651;0.21100794863899378;19.812082529067993
296;200;5;0.0869043380278909;0.21973843109256297;19.627313375473022;0.217524956356844;19.701201915740967
297;200;5;0.11284093033817968;0.22470347645737904;19.688621997833252;0.21004807689340949;19.61467957496643
298;200;5;0.05596505832354744;0.22025153514685636;19.428505420684814;0.21547531701067987;19.56180763244629
299;200;5;0.06967385341453317;0.22235794607810166;19.538681983947754;0.21013045740002181;19.61474323272705
